"Fecha","Variable","Valor","Código validación","Unidad"
"01/09/2023 12:40","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"01/09/2023 12:50","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"01/09/2023 13:00","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"01/09/2023 13:10","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"01/09/2023 13:20","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"01/09/2023 13:30","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"01/09/2023 13:40","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"01/09/2023 13:50","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"01/09/2023 14:00","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"01/09/2023 14:10","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"01/09/2023 14:20","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"01/09/2023 14:30","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"01/09/2023 14:40","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"01/09/2023 14:50","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"01/09/2023 15:00","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"01/09/2023 15:10","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"01/09/2023 15:20","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"01/09/2023 15:30","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"01/09/2023 15:40","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"01/09/2023 15:50","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"01/09/2023 16:00","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"01/09/2023 16:10","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"01/09/2023 16:20","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"01/09/2023 16:30","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"01/09/2023 16:40","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"01/09/2023 16:50","Brillo do Ceo Nocturno","0.591","1","mag/arsec2"
"01/09/2023 17:00","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"01/09/2023 17:10","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"01/09/2023 17:20","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"01/09/2023 17:30","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"01/09/2023 17:40","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"01/09/2023 17:50","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"01/09/2023 18:00","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"01/09/2023 18:10","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"01/09/2023 18:20","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"01/09/2023 18:30","Brillo do Ceo Nocturno","0.617","1","mag/arsec2"
"01/09/2023 18:40","Brillo do Ceo Nocturno","6.661","1","mag/arsec2"
"01/09/2023 18:50","Brillo do Ceo Nocturno","7.262","1","mag/arsec2"
"01/09/2023 19:00","Brillo do Ceo Nocturno","8.110","1","mag/arsec2"
"01/09/2023 19:10","Brillo do Ceo Nocturno","7.342","1","mag/arsec2"
"01/09/2023 19:20","Brillo do Ceo Nocturno","8.817","1","mag/arsec2"
"01/09/2023 19:30","Brillo do Ceo Nocturno","10.751","1","mag/arsec2"
"01/09/2023 19:40","Brillo do Ceo Nocturno","12.944","1","mag/arsec2"
"01/09/2023 19:50","Brillo do Ceo Nocturno","14.551","1","mag/arsec2"
"01/09/2023 20:00","Brillo do Ceo Nocturno","16.450","1","mag/arsec2"
"01/09/2023 20:10","Brillo do Ceo Nocturno","17.249","1","mag/arsec2"
"01/09/2023 20:20","Brillo do Ceo Nocturno","17.633","1","mag/arsec2"
"01/09/2023 20:30","Brillo do Ceo Nocturno","17.322","1","mag/arsec2"
"01/09/2023 20:40","Brillo do Ceo Nocturno","17.040","1","mag/arsec2"
"01/09/2023 20:50","Brillo do Ceo Nocturno","15.901","1","mag/arsec2"
"01/09/2023 21:00","Brillo do Ceo Nocturno","16.132","1","mag/arsec2"
"01/09/2023 21:10","Brillo do Ceo Nocturno","17.499","1","mag/arsec2"
"01/09/2023 21:20","Brillo do Ceo Nocturno","17.233","1","mag/arsec2"
"01/09/2023 21:30","Brillo do Ceo Nocturno","16.876","1","mag/arsec2"
"01/09/2023 21:40","Brillo do Ceo Nocturno","16.927","1","mag/arsec2"
"01/09/2023 21:50","Brillo do Ceo Nocturno","17.195","1","mag/arsec2"
"01/09/2023 22:00","Brillo do Ceo Nocturno","17.245","1","mag/arsec2"
"01/09/2023 22:10","Brillo do Ceo Nocturno","17.244","1","mag/arsec2"
"01/09/2023 22:20","Brillo do Ceo Nocturno","16.620","1","mag/arsec2"
"01/09/2023 22:30","Brillo do Ceo Nocturno","16.799","1","mag/arsec2"
"01/09/2023 22:40","Brillo do Ceo Nocturno","16.664","1","mag/arsec2"
"01/09/2023 22:50","Brillo do Ceo Nocturno","16.826","1","mag/arsec2"
"01/09/2023 23:00","Brillo do Ceo Nocturno","16.629","1","mag/arsec2"
"01/09/2023 23:10","Brillo do Ceo Nocturno","16.549","1","mag/arsec2"
"01/09/2023 23:20","Brillo do Ceo Nocturno","16.614","1","mag/arsec2"
"01/09/2023 23:30","Brillo do Ceo Nocturno","16.538","1","mag/arsec2"
"01/09/2023 23:40","Brillo do Ceo Nocturno","16.776","1","mag/arsec2"
"01/09/2023 23:50","Brillo do Ceo Nocturno","17.016","1","mag/arsec2"
"02/09/2023 00:00","Brillo do Ceo Nocturno","17.114","1","mag/arsec2"
"02/09/2023 00:10","Brillo do Ceo Nocturno","16.960","1","mag/arsec2"
"02/09/2023 00:20","Brillo do Ceo Nocturno","16.887","1","mag/arsec2"
"02/09/2023 00:30","Brillo do Ceo Nocturno","17.024","1","mag/arsec2"
"02/09/2023 00:40","Brillo do Ceo Nocturno","17.225","1","mag/arsec2"
"02/09/2023 00:50","Brillo do Ceo Nocturno","17.309","1","mag/arsec2"
"02/09/2023 01:00","Brillo do Ceo Nocturno","17.401","1","mag/arsec2"
"02/09/2023 01:10","Brillo do Ceo Nocturno","17.346","1","mag/arsec2"
"02/09/2023 01:20","Brillo do Ceo Nocturno","17.360","1","mag/arsec2"
"02/09/2023 01:30","Brillo do Ceo Nocturno","17.347","1","mag/arsec2"
"02/09/2023 01:40","Brillo do Ceo Nocturno","17.362","1","mag/arsec2"
"02/09/2023 01:50","Brillo do Ceo Nocturno","17.339","1","mag/arsec2"
"02/09/2023 02:00","Brillo do Ceo Nocturno","17.331","1","mag/arsec2"
"02/09/2023 02:10","Brillo do Ceo Nocturno","17.313","1","mag/arsec2"
"02/09/2023 02:20","Brillo do Ceo Nocturno","17.302","1","mag/arsec2"
"02/09/2023 02:30","Brillo do Ceo Nocturno","17.333","1","mag/arsec2"
"02/09/2023 02:40","Brillo do Ceo Nocturno","17.260","1","mag/arsec2"
"02/09/2023 02:50","Brillo do Ceo Nocturno","17.299","1","mag/arsec2"
"02/09/2023 03:00","Brillo do Ceo Nocturno","17.312","1","mag/arsec2"
"02/09/2023 03:10","Brillo do Ceo Nocturno","17.320","1","mag/arsec2"
"02/09/2023 03:20","Brillo do Ceo Nocturno","17.346","1","mag/arsec2"
"02/09/2023 03:30","Brillo do Ceo Nocturno","17.369","1","mag/arsec2"
"02/09/2023 03:40","Brillo do Ceo Nocturno","17.397","1","mag/arsec2"
"02/09/2023 03:50","Brillo do Ceo Nocturno","17.409","1","mag/arsec2"
"02/09/2023 04:00","Brillo do Ceo Nocturno","17.415","1","mag/arsec2"
"02/09/2023 04:10","Brillo do Ceo Nocturno","17.451","1","mag/arsec2"
"02/09/2023 04:20","Brillo do Ceo Nocturno","17.488","1","mag/arsec2"
"02/09/2023 04:30","Brillo do Ceo Nocturno","17.504","1","mag/arsec2"
"02/09/2023 04:40","Brillo do Ceo Nocturno","17.538","1","mag/arsec2"
"02/09/2023 04:50","Brillo do Ceo Nocturno","17.540","1","mag/arsec2"
"02/09/2023 05:00","Brillo do Ceo Nocturno","17.524","1","mag/arsec2"
"02/09/2023 05:10","Brillo do Ceo Nocturno","17.384","1","mag/arsec2"
"02/09/2023 05:20","Brillo do Ceo Nocturno","16.845","1","mag/arsec2"
"02/09/2023 05:30","Brillo do Ceo Nocturno","15.293","1","mag/arsec2"
"02/09/2023 05:40","Brillo do Ceo Nocturno","13.086","1","mag/arsec2"
"02/09/2023 05:50","Brillo do Ceo Nocturno","10.878","1","mag/arsec2"
"02/09/2023 06:00","Brillo do Ceo Nocturno","9.087","1","mag/arsec2"
"02/09/2023 06:10","Brillo do Ceo Nocturno","7.895","1","mag/arsec2"
"02/09/2023 06:20","Brillo do Ceo Nocturno","7.063","1","mag/arsec2"
"02/09/2023 06:30","Brillo do Ceo Nocturno","6.540","1","mag/arsec2"
